dx,d1,d2,d3,d4,nef,weighted_mean_hue
nv,0.5302933673469388,0.357063137755102,0.3269292091836734,0.5440051020408163,0.991972646947832,0.8001601984892811
nv,0.5442442602040817,0.2854751275510204,0.4308832908163265,0.4680325255102041,0.972527366868814,0.8572847975561823
nv,0.5638552295918368,0.4005899234693877,0.2941645408163265,0.5939094387755102,0.97286675342849,1.449830598129214
nv,0.1746651785714285,0.8243781887755102,0.7923309948979592,0.2215401785714285,1.043231372942676,0.7276489058455206
nv,0.7012914540816326,0.4422831632653061,0.4769610969387755,0.6868622448979592,1.0727533145781905,0.766891747697131
nv,0.1874202806122449,0.7346938775510204,0.8172034438775511,0.2552614795918367,1.065794393666808,0.751159730971873
nv,0.7538265306122449,0.2177136479591837,0.146125637755102,0.8077168367346939,1.238208308684391,1.4518080901196426
nv,0.7876275510204082,0.1651785714285714,0.2446588010204081,0.7964764030612245,1.0360859030232048,1.5010639285202028
nv,0.7256058673469388,0.3155293367346938,0.3419164540816326,0.6462850765306123,1.0197066612892352,0.789766051541848
nv,0.8455835459183674,0.2341358418367347,0.2690529336734694,0.7731983418367347,1.0296859854537677,1.0729066674307874
nv,0.5423309948979592,0.6155133928571429,0.5157844387755102,0.4162946428571428,1.0340131499469083,1.127422078960345
nv,0.7216198979591837,0.3335459183673469,0.2826052295918367,0.7083067602040817,0.9858403674581832,0.7390762908225768
nv,0.5513392857142857,0.3238998724489796,0.3542729591836734,0.4801498724489796,0.9571053409498996,1.1533292647264497
nv,0.6128826530612245,0.3734056122448979,0.2825255102040816,0.595344387755102,1.0315362153131826,0.9466323136985082
nv,0.1205357142857142,0.8331473214285714,0.8646364795918368,0.1515465561224489,1.0241054569856436,0.7056130263789666
nv,0.3705357142857143,0.5859375,0.5639349489795918,0.297672193877551,0.9690864965638292,1.0130449780410238
nv,0.6108896683673469,0.2650669642857143,0.3004623724489796,0.6824776785714286,0.9763275564256844,0.7754647190090425
nv,0.7178730867346939,0.1411033163265306,0.2845982142857143,0.8557876275510204,1.0565609118068755,0.6060669062889092
nv,0.6479591836734694,0.1753826530612245,0.1016422193877551,0.6515465561224489,1.127989526268998,1.3894238722186818
nv,0.6680484693877551,0.4286511479591837,0.2778220663265306,0.6839923469387755,1.0572963450337651,0.972580411264828
nv,0.3602519132653061,0.4783960459183674,0.4131855867346938,0.3541932397959184,0.9579281604655586,0.8436472522310944
nv,0.6963488520408163,0.3171237244897959,0.3084343112244898,0.7610012755102041,0.993455102705218,0.8171241422852735
nv,0.4268176020408163,0.3754783163265306,0.7122130102040817,0.4056122448979591,1.091563266765004,0.8483264924620869
nv,0.4658801020408163,0.7484853316326531,0.7205835459183674,0.6090561224489796,1.0571730360564178,0.9371217179168584
nv,0.3396843112244898,0.7720822704081632,0.6463647959183674,0.2421875,1.033188217075384,0.9248699181314765
nv,0.736686862244898,0.3329081632653061,0.1885363520408163,0.7402742346938775,0.99400234041924,0.5852843042330438
nv,0.5794802295918368,0.3792251275510204,0.150829081632653,0.6293048469387755,1.0239728388240614,0.8699356919971794
nv,0.5088488520408163,0.3455835459183674,0.3784279336734694,0.5968590561224489,1.0222747335520446,0.6944624934055974
nv,0.6089764030612245,0.5511001275510204,0.3832110969387755,0.6136001275510204,1.034498478283835,0.7905267470131994
nv,0.3796237244897959,0.4819036989795918,0.3574617346938775,0.5139508928571429,1.037544763882601,0.8566240258827564
nv,0.6363998724489796,0.2775829081632653,0.3714126275510204,0.5849808673469388,1.0098725101500452,0.8508178882736622
nv,0.7724808673469388,0.280452806122449,0.2244100765306122,0.6306600765306123,0.9895128621905902,1.0354269952163682
nv,0.8182397959183674,0.2531887755102041,0.2551817602040816,0.8392059948979592,1.0374415115797544,0.7079329940974682
nv,0.7476084183673469,0.3035714285714285,0.272640306122449,0.7262436224489796,1.004403096654949,1.2518490649145668
nv,0.6694036989795918,0.3536352040816326,0.4091198979591837,0.7751116071428571,1.0169567512551976,1.866740126898341
nv,0.6402264030612245,0.3299585459183674,0.2786989795918367,0.7157206632653061,1.0099433219207758,0.7158849323331392
nv,0.7590880102040817,0.310188137755102,0.240672831632653,0.7008928571428571,1.0473446211730564,1.4097668032728548
nv,0.7644292091836735,0.2217793367346938,0.2040816326530612,0.713249362244898,0.9740474963114965,1.1148632410348345
nv,0.4925063775510204,0.3972417091836734,0.3630420918367347,0.5219228316326531,0.9846626982813418,2.4000978790474066
nv,0.3903061224489796,0.3348214285714285,0.30078125,0.549186862244898,0.960249987030527,1.4520491839506864
nv,0.6607940051020408,0.3395248724489796,0.3792251275510204,0.7878667091836735,1.1510793216090616,0.7270798102579924
nv,0.442203443877551,0.5126753826530612,0.3071588010204081,0.5885682397959183,0.998458064266553,0.6868650421814448
nv,0.7739158163265306,0.19140625,0.2050382653061224,0.8195950255102041,1.0461587235957714,1.4279001674719862
nv,0.6934789540816326,0.3803411989795918,0.4559948979591837,0.6962691326530612,1.0273454372449613,1.0783556627569886
nv,0.8149713010204082,0.2464923469387755,0.3239795918367347,0.8229432397959183,1.0242898703730654,0.8560625046657211
nv,0.7057557397959183,0.1395089285714285,0.0751753826530612,0.764030612244898,1.1004295725081843,0.689085485440795
nv,0.5560427295918368,0.3694993622448979,0.3756377551020408,0.4676339285714285,0.9634725892337734,0.7023062905948508
nv,0.3071588010204081,0.5285395408163265,0.5117984693877551,0.4540019132653061,1.0029586142676197,1.1309808433287871
nv,0.8695790816326531,0.2323820153061224,0.1819196428571428,0.8396843112244898,1.1322988888066383,0.610012388647057
nv,0.6827965561224489,0.3490114795918367,0.2826849489795918,0.5852200255102041,0.9798808916256914,1.365003036020653
nv,0.5109215561224489,0.3907844387755102,0.3210299744897959,0.4416454081632653,0.9527138544230406,0.8585358925455504
nv,0.6854272959183674,0.1915656887755102,0.2116549744897959,0.7731186224489796,0.969108051804598,0.9033341194173994
nv,0.5787627551020408,0.2558992346938775,0.2452168367346938,0.5138711734693877,1.1730718647819496,0.6467255177974278
nv,0.1967474489795918,0.7519929846938775,0.6720344387755102,0.3578603316326531,1.0062178107815751,0.5698449674434595
nv,0.4377391581632653,0.3532366071428571,0.3012595663265306,0.5869738520408163,0.9629685268606828,1.3139644654517992
nv,0.8519610969387755,0.1831154336734693,0.2230548469387755,0.78125,1.0030525918181188,0.697723985113271
nv,0.5471141581632653,0.1994579081632653,0.276546556122449,0.6167091836734694,0.9897006148148716,0.9954988472919964
nv,0.3411192602040816,0.450813137755102,0.2993463010204081,0.4288105867346938,1.002914909364018,0.943956777983313
nv,0.5232780612244898,0.3092315051020408,0.2990274234693877,0.5476721938775511,0.99252813977643,0.853746599146063
nv,0.4113520408163265,0.3719706632653061,0.3261320153061224,0.5672034438775511,1.0097878143348746,0.9909516454595132
nv,0.7637117346938775,0.2862723214285714,0.2198660714285714,0.7213807397959183,0.9836273512543388,1.743119266055046
nv,0.3171237244897959,0.3538743622448979,0.4025829081632653,0.5735809948979592,0.998994106704182,0.7638856791845448
nv,0.6589604591836735,0.2547831632653061,0.2990274234693877,0.7036830357142857,0.9627500043085684,1.0727463355467384
nv,0.4103954081632653,0.4133450255102041,0.2393176020408163,0.2535873724489796,1.0137745038300054,0.918565769962168
nv,0.6290656887755102,0.4147799744897959,0.3305165816326531,0.7421875,1.0115953153610096,0.6952750969771861
nv,0.4293686224489796,0.5780452806122449,0.3534757653061224,0.3714126275510204,0.9897413717060544,0.6723302520788057
nv,0.6488360969387755,0.3685427295918367,0.3272480867346938,0.4219547193877551,1.0183815416499322,1.202563468513023
nv,0.7399553571428571,0.1715561224489795,0.301578443877551,0.7650669642857143,1.012931174403084,1.0557023634503722
nv,0.7488042091836735,0.2307079081632653,0.3425542091836734,0.693718112244898,1.0267718834217303,1.1613548011782486
nv,0.8054049744897959,0.2715242346938775,0.1467633928571428,0.7667410714285714,0.9894556409186624,0.9649957947379004
nv,0.2275988520408163,0.325015943877551,0.3238201530612244,0.3121811224489796,0.979530295665304,0.8487053986916726
nv,0.5989317602040817,0.7238520408163265,0.6106505102040817,0.6540975765306123,1.1235699738105287,0.8203366447708957
nv,0.3595344387755102,0.3625637755102041,0.3872767857142857,0.3276466836734694,0.9505206628831931,1.1728456819359054
nv,0.7159598214285714,0.2623565051020408,0.2292729591836734,0.7082270408163265,0.9847707560071904,0.6263118200825387
nv,0.2071109693877551,0.6720344387755102,0.5442442602040817,0.2126116071428571,1.042290705358595,0.8529139559129497
nv,0.3569834183673469,0.4583067602040816,0.6037149234693877,0.4996811224489796,1.0329008669360942,0.6505918366725627
nv,0.6908482142857143,0.2563775510204081,0.3259725765306122,0.6319355867346939,0.9857461948648316,1.0387907094168138
nv,0.7558992346938775,0.1866230867346938,0.1971460459183673,0.8279655612244898,1.039982586878416,0.9706246244123158
nv,0.6520248724489796,0.2865114795918367,0.257015306122449,0.6096141581632653,0.9597446684823376,0.8477707875410122
nv,0.5082110969387755,0.4468271683673469,0.4715401785714285,0.4522480867346938,1.0178837850449505,0.8238817615827362
nv,0.3726084183673469,0.6861447704081632,0.5391422193877551,0.405452806122449,1.0489491371648323,1.1418701978742345
nv,0.4668367346938775,0.446906887755102,0.5998086734693877,0.2576530612244898,0.99848210233281,0.8321983836562086
nv,0.6813616071428571,0.2271205357142857,0.3227838010204081,0.7327008928571429,1.0071432120105983,0.7825615538811633
nv,0.8227838010204082,0.190688775510204,0.1541772959183673,0.7341358418367347,1.097521364378414,2.7174214112991866
nv,0.3751594387755102,0.3533163265306122,0.5649713010204082,0.3795440051020408,1.009667734167954,0.9789278263051912
nv,0.7657047193877551,0.2248086734693877,0.3517219387755102,0.6612723214285714,1.1076421381252854,0.8163418931042589
nv,0.2653061224489796,0.7450573979591837,0.8026945153061225,0.2358896683673469,1.0558967626074878,0.6274031616501531
nv,0.4213169642857143,0.5678411989795918,0.3150510204081632,0.3332270408163265,1.0056133082722256,1.4640735730145855
nv,0.7735172193877551,0.2469706632653061,0.2210618622448979,0.7507971938775511,1.0465043806785,0.8816266240586405
nv,0.3380899234693877,0.3653539540816326,0.384406887755102,0.3611288265306122,0.98877405153723,0.6065742504745377
nv,0.2618781887755102,0.3900669642857143,0.3565848214285714,0.4524075255102041,1.0102670812713377,0.6750120943517715
nv,0.6006058673469388,0.3433514030612244,0.3152104591836734,0.5383450255102041,0.994171733808554,0.6876592167855199
nv,0.6957908163265306,0.2911352040816326,0.2832429846938775,0.6861447704081632,0.9863404655299468,0.8838400585007409
nv,0.6100127551020408,0.2919323979591837,0.3791454081632653,0.6540178571428571,0.98750204768645,0.952430505419656
nv,0.5615433673469388,0.2645886479591837,0.3226243622448979,0.4076849489795918,0.9974934622597692,0.9923408079483124
nv,0.7531090561224489,0.2253667091836734,0.1641422193877551,0.8763552295918368,1.0243008222726813,0.9073687082253444
nv,0.6834343112244898,0.2858737244897959,0.2553411989795918,0.6768176020408163,0.9883471732068572,1.0845559517365104
nv,0.2555803571428571,0.4308035714285714,0.5783641581632653,0.30859375,1.0031587893694138,0.7270590171353342
nv,0.8128188775510204,0.2158801020408163,0.1961894132653061,0.8151307397959183,1.0277070204334795,0.7081375353198642
nv,0.2757493622448979,0.1618303571428571,0.2256855867346938,0.1951530612244898,1.001664529928476,1.1536174043503993
nv,0.7236926020408163,0.5645727040816326,0.5838647959183674,0.7160395408163265,1.2031437890900931,0.8771950504407291
nv,0.5880102040816326,0.2376434948979592,0.2378029336734693,0.7074298469387755,1.165257687037729,1.165117052348919
nv,0.3250956632653061,0.3517219387755102,0.4170121173469387,0.3659917091836734,0.9708093503273718,0.8148638817820965
nv,0.7432238520408163,0.3679049744897959,0.4130261479591837,0.4921077806122449,1.0300044017051455,1.064725975267449
nv,0.4941007653061224,0.4938616071428571,0.4609375,0.4602200255102041,1.03654622645525,1.065237032560438
nv,0.4022640306122449,0.4468271683673469,0.4371014030612244,0.3249362244897959,0.9918742448551844,1.2508253195010588
nv,0.6548150510204082,0.4277742346938775,0.4426020408163265,0.6941964285714286,1.230026306712893,0.684944399938568
nv,0.5656887755102041,0.3196747448979591,0.2755899234693877,0.4291294642857143,1.008771289064506,1.11272977799107
nv,0.9177295918367347,0.1587213010204081,0.1404655612244898,0.9047353316326532,1.0576428306554255,0.6685547070648143
nv,0.6414221938775511,0.3327487244897959,0.3235012755102041,0.6830357142857143,1.0669895910041,0.6602051883147911
nv,0.6237244897959183,0.4098373724489796,0.2416294642857142,0.7272002551020408,1.0913419175287271,0.7705038562540385
nv,0.8077168367346939,0.5721460459183674,0.4439572704081632,0.7578125,1.173083206216853,0.7374084179369903
nv,0.7108577806122449,0.1709183673469387,0.1509088010204081,0.8863201530612245,1.0636323780366594,0.735524893893596
nv,0.7257653061224489,0.244579081632653,0.1588010204081632,0.7026466836734694,1.086378479189101,0.9739606014806466
nv,0.7346938775510204,0.2662627551020408,0.2412308673469387,0.775031887755102,1.00006670346126,0.7177180330258198
nv,0.1341677295918367,0.7841996173469388,0.5950255102040817,0.3783482142857143,1.10260585160437,0.9874254526499764
nv,0.591438137755102,0.4152582908163265,0.3195950255102041,0.450015943877551,0.980620944617268,1.3720461737227174
nv,0.7866709183673469,0.3317123724489796,0.2044005102040816,0.7795758928571429,1.0629610081974512,0.6123486574941708
nv,0.7894610969387755,0.3064413265306122,0.2692123724489796,0.6910076530612245,1.055768646093413,1.0074008205289868
nv,0.3579400510204081,0.4547991071428571,0.6056281887755102,0.5232780612244898,1.0588132451656411,1.3310956369389744
nv,0.7256855867346939,0.2763871173469387,0.2975924744897959,0.6502710459183674,0.9920774616358664,0.9021992666324452
nv,0.8262117346938775,0.2001753826530612,0.3081951530612244,0.7623565051020408,1.0345608483185027,0.8091359820979088
nv,0.7576530612244898,0.2335778061224489,0.3495695153061224,0.6867825255102041,1.019886319702742,0.6538879346723444
nv,0.6783322704081632,0.3423150510204081,0.3187181122448979,0.6419802295918368,0.9907797142430858,0.9458042272174289
nv,0.6948341836734694,0.4168526785714285,0.2245695153061224,0.5162627551020408,1.0108140846765197,0.7202300255359101
nv,0.6312978316326531,0.1521045918367347,0.1875,0.661750637755102,1.1109630299318995,0.7254312627737938
nv,0.7303093112244898,0.2327008928571428,0.2036830357142857,0.7778220663265306,0.995460908434768,0.6430141326250849
nv,0.7570950255102041,0.2135682397959183,0.2029655612244898,0.8332270408163265,1.099446782792857,0.5368041412328637
nv,0.4972098214285714,0.276546556122449,0.403938137755102,0.622688137755102,0.9814290784662882,1.213881362364633
nv,0.6892538265306123,0.2621970663265306,0.1786511479591837,0.6957908163265306,0.996847320102092,0.7886926458815058
nv,0.3926179846938775,0.5735012755102041,0.5191326530612245,0.4186065051020408,0.9964553200683068,1.067972730944503
nv,0.7071109693877551,0.266422193877551,0.2636320153061224,0.7805325255102041,1.0019681699462255,0.8832975797707739
nv,0.7909757653061225,0.1850286989795918,0.147720025510204,0.7900191326530612,1.050795330909973,1.0751065429932314
nv,0.7606823979591837,0.3290816326530612,0.2210618622448979,0.7323820153061225,1.0069367484037997,0.6719399524993732
nv,0.8359375,0.4106345663265306,0.3425542091836734,0.7611607142857143,1.084224927036643,0.6539454758162158
nv,0.779655612244898,0.2247289540816326,0.2649075255102041,0.671875,1.0173414176475075,2.6019955459694533
nv,0.3695790816326531,0.4455516581632653,0.4377391581632653,0.3483737244897959,1.057862321136788,0.7111663498562169
nv,0.4017857142857143,0.5915975765306123,0.5608258928571429,0.4424426020408163,1.0045256849100102,0.6945195288830122
nv,0.6730707908163265,0.4198820153061224,0.3746014030612244,0.5407366071428571,1.031368091977922,0.651328767802526
nv,0.4334343112244898,0.4744897959183674,0.6106505102040817,0.3269292091836734,0.9761341791232182,0.8162399223330324
nv,0.5354751275510204,0.2578125,0.2590082908163265,0.798469387755102,1.200869439851911,2.249684202747609
nv,0.6998565051020408,0.3405612244897959,0.2778220663265306,0.693718112244898,1.0372580697941638,0.9167760562671008
nv,0.5483896683673469,0.2699298469387755,0.4702646683673469,0.3772321428571428,0.9812263006740372,0.7991092149519637
nv,0.4974489795918367,0.4027423469387755,0.3421556122448979,0.5778061224489796,0.9959646014596616,0.7404967009371887
nv,0.7963966836734694,0.3494100765306122,0.3089923469387755,0.6882174744897959,1.0554482377541723,0.7486447975123105
nv,0.6514668367346939,0.3446269132653061,0.3774713010204081,0.6237244897959183,1.0394651242671755,1.456424798188845
nv,0.7047991071428571,0.341438137755102,0.2827646683673469,0.693000637755102,1.0166423850918034,1.6513410013568448
nv,0.3327487244897959,0.5862563775510204,0.6147959183673469,0.3684630102040816,0.9998631203566838,0.6572769639898635
nv,0.7501594387755102,0.2333386479591837,0.2778220663265306,0.7176339285714286,0.9793629279621732,1.7931895380434784
nv,0.8489317602040817,0.1717952806122449,0.2657047193877551,0.6748246173469388,1.0834532866534117,0.5903928169612812
nv,0.7563775510204082,0.2144451530612245,0.3113839285714285,0.7372448979591837,1.012295246216047,0.7623569027745049
nv,0.7993463010204082,0.3190369897959184,0.2088647959183673,0.8712531887755102,1.0459147809340743,0.7338428134413427
nv,0.7319036989795918,0.2693718112244898,0.1976243622448979,0.7386001275510204,0.9873299676234382,0.9144315493892908
nv,0.6933992346938775,0.2327806122448979,0.2647480867346938,0.6389508928571429,1.04689939356968,0.6766255528475212
nv,0.2539859693877551,0.1486766581632653,0.0591517857142857,0.1041932397959183,0.9682620129127466,0.6245574007304062
nv,0.2378029336734693,0.6053093112244898,0.5595503826530612,0.3068399234693877,1.009670087339108,1.059328438234801
nv,0.5888871173469388,0.3451052295918367,0.3777901785714285,0.4278539540816326,0.9766541050508288,0.7083667358886174
nv,0.665656887755102,0.3734056122448979,0.3097098214285714,0.6706792091836735,1.0107378080989482,0.7114545800314392
nv,0.2993463010204081,0.7309470663265306,0.6963488520408163,0.1979432397959183,1.0225300488768276,1.06216081245792
nv,0.5286192602040817,0.6412627551020408,0.8519610969387755,0.6508290816326531,1.1412297426203313,0.7698028385920561
nv,0.8073182397959183,0.2520727040816326,0.1533801020408163,0.7709661989795918,1.0422359963075782,1.500522747164054
nv,0.6572066326530612,0.2971938775510204,0.2905771683673469,0.6867825255102041,0.9722167906523282,0.6730239665043907
nv,0.6936383928571429,0.4323979591836734,0.3433514030612244,0.8136160714285714,1.1067649714714891,1.0236118281420294
nv,0.7479272959183674,0.1460459183673469,0.3671077806122449,0.7649075255102041,1.0306345867617628,1.0059544087805312
nv,0.7780612244897959,0.2680963010204081,0.2200255102040816,0.7188297193877551,1.0266156631950376,2.1988230860192117
nv,0.7727997448979592,0.2377232142857142,0.2274394132653061,0.7771843112244898,1.014018767260911,1.004236160359361
nv,0.3526785714285714,0.5619419642857143,0.6376753826530612,0.3675063775510204,1.008980112046152,0.7616528070689701
nv,0.3943718112244898,0.4076052295918367,0.4611766581632653,0.341438137755102,0.9742895267635144,0.7946526802783679
nv,0.3612882653061224,0.4241868622448979,0.41796875,0.3171237244897959,0.9550850432046464,0.8959995364720453
nv,0.4329559948979591,0.3557079081632653,0.5261479591836735,0.3871970663265306,0.9777447482879118,0.939225980367036
nv,0.4830197704081632,0.3720503826530612,0.3579400510204081,0.5566007653061225,0.9652350383631924,0.7197899290411113
nv,0.6942761479591837,0.2717633928571428,0.2570950255102041,0.7347735969387755,1.002121695036379,0.665111467265147
nv,0.7232142857142857,0.2772640306122449,0.3231823979591837,0.6902104591836735,1.050703038137528,0.8146990243037978
nv,0.4359056122448979,0.3227838010204081,0.5903220663265306,0.5173788265306123,1.0693386833720138,1.4224683905937432
nv,0.6960299744897959,0.2598054846938775,0.3087531887755102,0.713249362244898,0.9892100595062224,1.0619812211220558
nv,0.7163584183673469,0.2897799744897959,0.2603635204081632,0.8425542091836735,1.0480213434961767,0.678351379072659
nv,0.7001753826530612,0.4921875,0.3678252551020408,0.6458067602040817,0.9904415522293876,1.2558341796380157
nv,0.5260682397959183,0.3542729591836734,0.3518016581632653,0.5003188775510204,1.0054248947583857,0.6414493979411036
nv,0.3372927295918367,0.6252391581632653,0.5271843112244898,0.3011001275510204,0.9868316466141672,0.7133838248363147
nv,0.7541454081632653,0.2232142857142857,0.1914859693877551,0.7251275510204082,1.0898967109255753,1.1686768390571785
nv,0.5345184948979592,0.3259725765306122,0.4738520408163265,0.4134247448979591,0.9698171157033106,0.8513475209046628
nv,0.5183354591836735,0.3175223214285714,0.3310746173469387,0.4722576530612244,0.9962069402381404,1.2780407870622856
nv,0.7567761479591837,0.2339764030612245,0.2272799744897959,0.7790975765306123,1.092721958078932,0.7417877280514437
nv,0.2710459183673469,0.4885204081632653,0.6188616071428571,0.348453443877551,0.9988973276987078,1.3404776520652728
nv,0.7749521683673469,0.1198979591836734,0.2268016581632653,0.7565369897959183,1.1112309224230228,0.9060353622819604
nv,0.6783322704081632,0.2124521683673469,0.3525191326530612,0.6804846938775511,0.9733819805712964,0.7763412224950408
nv,0.7254464285714286,0.2240911989795918,0.2536670918367347,0.7928093112244898,1.020199091206626,0.5875413325764564
nv,0.6632653061224489,0.4419642857142857,0.3579400510204081,0.5578762755102041,1.1573227801701678,1.0129002616349283
nv,0.4469866071428571,0.4516103316326531,0.4369419642857143,0.3309151785714285,0.9783971329553248,0.8131429166366921
nv,0.8105867346938775,0.1428571428571428,0.1755420918367347,0.7755102040816326,1.0458513419797886,1.438335422411632
nv,0.6770567602040817,0.2301498724489795,0.3344228316326531,0.7357302295918368,1.0043054987671682,0.6591740395703914
nv,0.5869738520408163,0.2935267857142857,0.4973692602040816,0.3579400510204081,0.9793881381565476,0.9773306297709924
nv,0.4713807397959184,0.2516741071428571,0.372688137755102,0.6910873724489796,1.0144045235823695,0.7981204305458174
nv,0.4882015306122449,0.198501275510204,0.2915338010204081,0.4879623724489796,0.9468339259340304,1.9705344793519068
nv,0.3314732142857143,0.4647640306122449,0.2069515306122449,0.4406887755102041,0.9630983259180728,0.662481536960005
nv,0.7666613520408163,0.2020089285714285,0.2701690051020408,0.704719387755102,0.98333140000684,0.836405607156902
nv,0.5416932397959183,0.3335459183673469,0.1900510204081632,0.4806281887755102,0.969912072275692,1.0495155660060178
nv,0.7782206632653061,0.1918845663265306,0.2384406887755102,0.7517538265306123,1.0158864864708788,1.3425312767568505
nv,0.7881855867346939,0.2299107142857142,0.2149234693877551,0.7816485969387755,1.0333920515816808,1.0139216959679382
nv,0.4112723214285714,0.3441485969387755,0.3187978316326531,0.5579559948979592,0.9873012054442558,0.919974809501214
nv,0.6590401785714286,0.3226243622448979,0.3203922193877551,0.6706792091836735,0.9926085702298284,0.9432256772988122
